Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"TCL","Crops and livestock products","076","Brazil","5622","Import Value","21439.90","Juice of fruits n.e.c.","2022","2022","1000 USD","4703","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","21439.90","Juice of fruits n.e.c.","2022","2022","t","90264.22","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5610","Import Quantity","21439.02","Juice of lemon","2021","2021","t","1.75","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5622","Import Value","21439.02","Juice of lemon","2021","2021","1000 USD","7","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","21439.02","Juice of lemon","2021","2021","t","14248.69","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5610","Import Quantity","21439.02","Juice of lemon","2022","2022","t","0.89","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5622","Import Value","21439.02","Juice of lemon","2022","2022","1000 USD","3","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","21439.02","Juice of lemon","2022","2022","t","16456.51","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5610","Import Quantity","21433.01","Juice of pineapples, concentrated","2021","2021","t","5","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5622","Import Value","21433.01","Juice of pineapples, concentrated","2021","2021","1000 USD","32","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","21433.01","Juice of pineapples, concentrated","2021","2021","t","12083.41","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","21433.01","Juice of pineapples, concentrated","2022","2022","t","10108.99","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5610","Import Quantity","01922.01","Jute, raw or retted","2021","2021","t","6586.5","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5622","Import Value","01922.01","Jute, raw or retted","2021","2021","1000 USD","7387","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01922.01","Jute, raw or retted","2021","2021","t","0.5","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5610","Import Quantity","01922.01","Jute, raw or retted","2022","2022","t","5183.98","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5622","Import Value","01922.01","Jute, raw or retted","2022","2022","1000 USD","7813","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01922.01","Jute, raw or retted","2022","2022","t","0.69","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5610","Import Quantity","01352","Kiwi fruit","2021","2021","t","24822.09","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5622","Import Value","01352","Kiwi fruit","2021","2021","1000 USD","48803","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01352","Kiwi fruit","2021","2021","t","40.98","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5610","Import Quantity","01352","Kiwi fruit","2022","2022","t","32993.97","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5622","Import Value","01352","Kiwi fruit","2022","2022","1000 USD","58270","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01352","Kiwi fruit","2022","2022","t","43.31","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5610","Import Quantity","01379.02","Kola nuts","2021","2021","t","8.4","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5622","Import Value","01379.02","Kola nuts","2021","2021","1000 USD","27","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01379.02","Kola nuts","2021","2021","t","7.21","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5610","Import Quantity","01379.02","Kola nuts","2022","2022","t","6.54","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5622","Import Value","01379.02","Kola nuts","2022","2022","1000 USD","27","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01379.02","Kola nuts","2022","2022","t","3","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5610","Import Quantity","23210.06","Lactose","2021","2021","t","20753.72","I","Imputed value",""
"TCL","Crops and livestock products","076","Brazil","5622","Import Value","23210.06","Lactose","2021","2021","1000 USD","38773","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","23210.06","Lactose","2021","2021","t","15.46","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5610","Import Quantity","23210.06","Lactose","2022","2022","t","18539.23","I","Imputed value",""
"TCL","Crops and livestock products","076","Brazil","5622","Import Value","23210.06","Lactose","2022","2022","1000 USD","41785","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","23210.06","Lactose","2022","2022","t","14.36","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","21529.02","Lard stearine and lard oil","2022","2022","t","0.91","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5610","Import Quantity","F1217","Leather used & waste","2021","2021","t","587","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5622","Import Value","F1217","Leather used & waste","2021","2021","1000 USD","191","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","F1217","Leather used & waste","2021","2021","t","427","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5610","Import Quantity","F1217","Leather used & waste","2022","2022","t","631","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5622","Import Value","F1217","Leather used & waste","2022","2022","1000 USD","239","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","F1217","Leather used & waste","2022","2022","t","179","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5610","Import Quantity","01254","Leeks and other alliaceous vegetables","2021","2021","t","3.25","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5622","Import Value","01254","Leeks and other alliaceous vegetables","2021","2021","1000 USD","8","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01254","Leeks and other alliaceous vegetables","2021","2021","t","35.76","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5610","Import Quantity","01254","Leeks and other alliaceous vegetables","2022","2022","t","0.04","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5622","Import Value","01254","Leeks and other alliaceous vegetables","2022","2022","1000 USD","3","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01254","Leeks and other alliaceous vegetables","2022","2022","t","37.23","I","Imputed value",""
"TCL","Crops and livestock products","076","Brazil","5610","Import Quantity","01322","Lemons and limes","2021","2021","t","3014.36","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5622","Import Value","01322","Lemons and limes","2021","2021","1000 USD","2568","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01322","Lemons and limes","2021","2021","t","144944.44","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5610","Import Quantity","01322","Lemons and limes","2022","2022","t","2345.69","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5622","Import Value","01322","Lemons and limes","2022","2022","1000 USD","1870","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01322","Lemons and limes","2022","2022","t","156253.08","I","Imputed value",""
"TCL","Crops and livestock products","076","Brazil","5610","Import Quantity","01704","Lentils, dry","2021","2021","t","15635.07","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5622","Import Value","01704","Lentils, dry","2021","2021","1000 USD","14712","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01704","Lentils, dry","2021","2021","t","39.85","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5610","Import Quantity","01704","Lentils, dry","2022","2022","t","16556.04","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5622","Import Value","01704","Lentils, dry","2022","2022","1000 USD","20460","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01704","Lentils, dry","2022","2022","t","40.56","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5610","Import Quantity","01214","Lettuce and chicory","2021","2021","t","1153.22","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5622","Import Value","01214","Lettuce and chicory","2021","2021","1000 USD","518","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01214","Lettuce and chicory","2021","2021","t","208.7","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5610","Import Quantity","01214","Lettuce and chicory","2022","2022","t","931.75","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5622","Import Value","01214","Lettuce and chicory","2022","2022","1000 USD","496","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01214","Lettuce and chicory","2022","2022","t","236.43","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5610","Import Quantity","01441","Linseed","2021","2021","t","5324.05","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5622","Import Value","01441","Linseed","2021","2021","1000 USD","3375","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01441","Linseed","2021","2021","t","2.48","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5610","Import Quantity","01441","Linseed","2022","2022","t","2932.77","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5622","Import Value","01441","Linseed","2022","2022","1000 USD","1478","A","Official figure",""
